Year,Month,Day,Hour,Price1,Price2
2022,5,10,2,205.61,205.61
2022,5,10,3,197.97,197.97
2022,5,10,4,198.0,198.0
2022,5,10,5,198.35,198.35
2022,5,10,6,202.35,202.35
2022,5,10,7,224.08,224.08
2022,5,10,8,237.95,237.95
2022,5,10,9,235.0,235.0
2022,5,10,10,220.0,220.0
2022,5,10,11,210.02,210.02
2022,5,10,12,201.5,201.5
2022,5,10,13,195.63,195.63
2022,5,10,14,186.52,186.52
2022,5,10,15,185.0,185.0
2022,5,10,16,176.22,176.22
2022,5,10,17,179.37,179.37
2022,5,10,18,193.58,193.58
2022,5,10,19,209.78,209.78
2022,5,10,20,215.95,215.95
2022,5,10,21,230.0,230.0
2022,5,10,22,236.96,236.96
2022,5,10,23,229.09,229.09
2022,5,10,24,223.61,223.61
2022,5,11,1,207.15,207.15
2022,5,11,2,192.8,192.8
2022,5,11,3,185.5,185.5
2022,5,11,4,179.0,179.0
2022,5,11,5,179.46,179.46
2022,5,11,6,185.72,185.72
2022,5,11,7,216.37,216.37
2022,5,11,8,228.84,228.84
2022,5,11,9,224.0,224.0
2022,5,11,10,200.0,200.0
2022,5,11,11,180.24,180.24
2022,5,11,12,171.25,171.25
2022,5,11,13,166.04,166.04
2022,5,11,14,163.98,163.98
2022,5,11,15,161.4,161.4
2022,5,11,16,155.31,154.4
2022,5,11,17,155.11,155.11
2022,5,11,18,157.37,157.37
2022,5,11,19,166.04,166.04
2022,5,11,20,174.16,174.16
2022,5,11,21,216.37,216.37
2022,5,11,22,220.0,220.0
2022,5,11,23,206.01,206.01
2022,5,11,24,192.93,192.93
2022,5,12,1,166.04,166.04
2022,5,12,2,164.99,164.99
2022,5,12,3,163.98,163.98
2022,5,12,4,161.11,161.11
2022,5,12,5,163.02,163.02
2022,5,12,6,172.42,172.42
2022,5,12,7,209.78,209.78
2022,5,12,8,212.97,212.97
2022,5,12,9,216.06,216.06
2022,5,12,10,210.0,210.0
2022,5,12,11,204.22,204.22
2022,5,12,12,186.18,186.18
2022,5,12,13,175.01,175.01
2022,5,12,14,166.04,166.04
2022,5,12,15,164.99,164.99
2022,5,12,16,163.98,163.98
2022,5,12,17,163.98,163.98
2022,5,12,18,165.68,165.68
2022,5,12,19,186.18,186.18
2022,5,12,20,200.01,200.01
2022,5,12,21,212.97,212.97
2022,5,12,22,227.49,227.49
2022,5,12,23,224.32,224.32
2022,5,12,24,212.97,212.97
2022,5,13,1,210.0,210.0
2022,5,13,2,202.71,202.71
2022,5,13,3,189.0,189.0
2022,5,13,4,177.01,177.01
2022,5,13,5,185.0,185.0
2022,5,13,6,203.2,203.2
2022,5,13,7,226.93,226.93
2022,5,13,8,233.66,242.74
2022,5,13,9,238.0,238.0
2022,5,13,10,225.1,225.1
2022,5,13,11,207.46,207.46
2022,5,13,12,201.1,201.1
2022,5,13,13,195.18,195.18
2022,5,13,14,187.55,187.55
2022,5,13,15,167.0,167.0
2022,5,13,16,165.5,165.5
2022,5,13,17,166.0,166.0
2022,5,13,18,164.99,164.99
2022,5,13,19,195.18,195.18
2022,5,13,20,220.0,220.0
2022,5,13,21,227.22,227.22
2022,5,13,22,229.0,229.0
2022,5,13,23,223.95,223.95
2022,5,13,24,221.95,221.95
2022,5,14,1,219.74,219.74
2022,5,14,2,219.42,219.42
2022,5,14,3,211.55,211.55
2022,5,14,4,214.92,214.92
2022,5,14,5,202.0,202.0
2022,5,14,6,196.0,196.0
2022,5,14,7,202.01,202.01
2022,5,14,8,194.3,194.3
2022,5,14,9,184.94,184.94
2022,5,14,10,164.99,164.99
2022,5,14,11,161.6,161.6
2022,5,14,12,160.77,160.77
2022,5,14,13,159.83,159.83
2022,5,14,14,143.72,143.72
2022,5,14,15,138.5,138.5
2022,5,14,16,136.59,136.59
2022,5,14,17,147.92,147.92
2022,5,14,18,162.02,162.02
2022,5,14,19,206.38,206.38
2022,5,14,20,225.0,225.0
2022,5,14,21,240.04,240.04
2022,5,14,22,241.87,241.87
2022,5,14,23,239.0,239.0
2022,5,14,24,224.15,224.15
2022,5,15,1,214.91,214.91
2022,5,15,2,196.35,196.35
2022,5,15,3,185.43,185.43
2022,5,15,4,174.15,174.15
2022,5,15,5,170.17,170.17
2022,5,15,6,170.25,170.25
2022,5,15,7,162.92,162.92
2022,5,15,8,158.57,158.57
2022,5,15,9,154.98,154.98
2022,5,15,10,110.6,110.6
2022,5,15,11,95.98,95.98
2022,5,15,12,90.0,90.0
2022,5,15,13,75.0,75.0
2022,5,15,14,45.35,45.35
2022,5,15,15,15.0,15.0
2022,5,15,16,1.03,1.03
2022,5,15,17,1.03,1.03
2022,5,15,18,1.17,1.17
2022,5,15,19,10.09,10.09
2022,5,15,20,155.99,155.99
2022,5,15,21,218.26,218.26
2022,5,15,22,226.18,226.18
2022,5,15,23,219.57,219.57
2022,5,15,24,200.5,200.5
2022,5,16,1,180.18,180.18
2022,5,16,2,169.06,169.06
2022,5,16,3,169.13,169.13
2022,5,16,4,169.89,169.89
2022,5,16,5,169.53,169.53
2022,5,16,6,182.04,182.04
2022,5,16,7,229.95,229.95
2022,5,16,8,234.0,248.08
2022,5,16,9,240.0,240.0
2022,5,16,10,230.32,230.32
2022,5,16,11,210.62,210.62
2022,5,16,12,186.31,186.31
2022,5,16,13,180.05,180.05
2022,5,16,14,169.0,169.0
2022,5,16,15,160.7,160.7
2022,5,16,16,160.32,160.32
2022,5,16,17,160.5,160.5
2022,5,16,18,160.99,160.99
2022,5,16,19,163.9,163.9
2022,5,16,20,200.0,200.0
2022,5,16,21,229.74,229.74
2022,5,16,22,247.03,247.03
2022,5,16,23,238.55,238.55
2022,5,16,24,229.74,229.74
2022,5,17,1,203.39,203.39
2022,5,17,2,195.94,195.94
2022,5,17,3,189.1,189.1
2022,5,17,4,185.05,185.05
2022,5,17,5,189.2,189.2
2022,5,17,6,202.24,202.24
2022,5,17,7,227.0,227.0
2022,5,17,8,237.0,237.0
2022,5,17,9,228.85,228.85
2022,5,17,10,209.89,209.89
2022,5,17,11,179.89,179.89
2022,5,17,12,162.04,162.04
2022,5,17,13,161.58,161.58
2022,5,17,14,161.57,161.57
2022,5,17,15,160.99,160.99
2022,5,17,16,161.0,161.0
2022,5,17,17,161.6,161.6
2022,5,17,18,169.0,169.0
2022,5,17,19,186.56,186.56
2022,5,17,20,222.0,222.0
2022,5,17,21,245.39,245.39
2022,5,17,22,265.88,265.88
2022,5,17,23,245.46,245.46
2022,5,17,24,233.95,233.95
2022,5,18,1,206.47,206.47
2022,5,18,2,187.89,187.89
2022,5,18,3,180.01,180.01
2022,5,18,4,176.41,176.41
2022,5,18,5,173.79,173.79
2022,5,18,6,179.61,179.61
2022,5,18,7,219.95,219.95
2022,5,18,8,235.0,235.0
2022,5,18,9,230.0,230.0
2022,5,18,10,218.81,218.81
2022,5,18,11,206.05,206.05
2022,5,18,12,173.79,173.79
2022,5,18,13,170.71,170.71
2022,5,18,14,167.3,167.3
2022,5,18,15,165.04,165.04
2022,5,18,16,167.28,167.28
2022,5,18,17,168.28,168.28
2022,5,18,18,171.71,171.71
2022,5,18,19,179.94,179.94
2022,5,18,20,212.45,212.45
2022,5,18,21,228.27,228.27
2022,5,18,22,237.72,237.72
2022,5,18,23,225.73,225.73
2022,5,18,24,194.47,194.47
2022,5,19,1,196.96,196.96
2022,5,19,2,185.01,185.01
2022,5,19,3,179.94,179.94
2022,5,19,4,176.27,176.27
2022,5,19,5,177.98,177.98
2022,5,19,6,185.06,185.06
2022,5,19,7,222.33,222.33
2022,5,19,8,235.7,235.7
2022,5,19,9,230.01,230.01
2022,5,19,10,215.94,215.94
2022,5,19,11,198.22,198.22
2022,5,19,12,171.59,171.59
2022,5,19,13,167.02,167.02
2022,5,19,14,163.7,163.7
2022,5,19,15,161.18,161.18
2022,5,19,16,157.14,157.14
2022,5,19,17,157.14,157.14
2022,5,19,18,162.1,162.1
2022,5,19,19,164.54,164.54
2022,5,19,20,182.0,182.0
2022,5,19,21,220.43,220.43
2022,5,19,22,236.21,236.21
2022,5,19,23,226.03,226.03
2022,5,19,24,213.31,213.31
2022,5,20,1,211.1,211.1
2022,5,20,2,195.98,195.98
2022,5,20,3,189.56,189.56
2022,5,20,4,188.0,188.0
2022,5,20,5,189.56,189.56
2022,5,20,6,208.62,208.62
2022,5,20,7,226.51,226.51
2022,5,20,8,230.05,230.05
2022,5,20,9,230.72,230.72
2022,5,20,10,224.0,224.0
2022,5,20,11,204.97,204.97
2022,5,20,12,200.28,200.28
2022,5,20,13,195.0,195.0
2022,5,20,14,190.07,190.07
2022,5,20,15,180.18,180.18
2022,5,20,16,174.0,174.0
2022,5,20,17,180.18,180.18
2022,5,20,18,190.0,190.0
2022,5,20,19,214.92,214.92
2022,5,20,20,225.63,225.63
2022,5,20,21,226.87,226.87
2022,5,20,22,218.03,218.03
2022,5,20,23,205.27,205.27
2022,5,20,24,190.17,190.17
2022,5,21,1,180.0,180.0
2022,5,21,2,169.27,169.27
2022,5,21,3,169.26,169.26
2022,5,21,4,165.87,165.87
2022,5,21,5,164.84,164.84
2022,5,21,6,164.94,164.94
2022,5,21,7,164.84,164.84
2022,5,21,8,164.85,164.85
2022,5,21,9,166.54,166.54
2022,5,21,10,172.97,172.97
2022,5,21,11,178.82,178.82
2022,5,21,12,174.89,174.89
2022,5,21,13,170.57,170.57
2022,5,21,14,167.45,167.45
2022,5,21,15,164.67,164.67
2022,5,21,16,161.55,161.55
2022,5,21,17,159.33,159.33
2022,5,21,18,164.84,164.84
2022,5,21,19,171.58,171.58
2022,5,21,20,201.0,201.0
2022,5,21,21,219.32,219.32
2022,5,21,22,228.11,228.11
2022,5,21,23,227.05,227.05
2022,5,21,24,216.42,216.42
2022,5,22,1,214.57,214.57
2022,5,22,2,179.4,179.4
2022,5,22,3,172.5,172.5
2022,5,22,4,172.24,172.24
2022,5,22,5,172.21,172.21
2022,5,22,6,174.65,174.65
2022,5,22,7,180.18,180.18
2022,5,22,8,180.18,180.18
2022,5,22,9,180.01,180.01
2022,5,22,10,169.47,169.47
2022,5,22,11,165.49,165.49
2022,5,22,12,160.0,160.0
2022,5,22,13,149.01,149.01
2022,5,22,14,141.98,141.98
2022,5,22,15,101.4,101.4
2022,5,22,16,103.7,103.7
2022,5,22,17,133.19,133.19
2022,5,22,18,141.98,141.98
2022,5,22,19,149.9,149.9
2022,5,22,20,166.54,166.54
2022,5,22,21,220.43,220.43
2022,5,22,22,227.9,227.9
2022,5,22,23,220.43,220.43
2022,5,22,24,216.11,216.11
2022,5,23,1,197.01,197.01
2022,5,23,2,180.18,180.18
2022,5,23,3,171.55,171.55
2022,5,23,4,171.54,171.54
2022,5,23,5,171.49,171.49
2022,5,23,6,172.54,172.54
2022,5,23,7,202.7,202.7
2022,5,23,8,224.96,224.96
2022,5,23,9,230.02,230.02
2022,5,23,10,220.97,220.97
2022,5,23,11,217.19,217.19
2022,5,23,12,202.68,202.68
2022,5,23,13,188.88,188.88
2022,5,23,14,187.91,187.91
2022,5,23,15,177.0,177.0
2022,5,23,16,177.68,177.68
2022,5,23,17,175.01,175.01
2022,5,23,18,180.18,180.18
2022,5,23,19,180.18,180.18
2022,5,23,20,214.94,214.94
2022,5,23,21,210.07,210.07
2022,5,23,22,215.0,215.0
2022,5,23,23,210.01,210.01
2022,5,23,24,180.18,180.18
2022,5,24,1,173.0,173.0
2022,5,24,2,165.76,165.76
2022,5,24,3,166.0,166.0
2022,5,24,4,168.27,168.27
2022,5,24,5,170.57,170.57
2022,5,24,6,182.0,182.0
2022,5,24,7,201.4,201.4
2022,5,24,8,210.29,210.29
2022,5,24,9,212.0,212.0
2022,5,24,10,193.0,193.0
2022,5,24,11,180.18,180.18
2022,5,24,12,169.47,169.47
2022,5,24,13,180.18,180.18
2022,5,24,14,169.47,169.47
2022,5,24,15,162.04,162.04
2022,5,24,16,160.94,160.94
2022,5,24,17,159.22,159.22
2022,5,24,18,160.01,160.01
2022,5,24,19,160.01,160.01
2022,5,24,20,162.54,162.54
2022,5,24,21,194.3,194.3
2022,5,24,22,220.3,220.3
2022,5,24,23,211.91,211.91
2022,5,24,24,187.4,187.4
2022,5,25,1,190.73,190.73
2022,5,25,2,180.06,180.06
2022,5,25,3,170.51,170.51
2022,5,25,4,167.92,167.92
2022,5,25,5,169.9,169.9
2022,5,25,6,178.14,178.14
2022,5,25,7,211.11,211.11
2022,5,25,8,227.98,227.98
2022,5,25,9,222.55,222.55
2022,5,25,10,209.0,209.0
2022,5,25,11,184.0,184.0
2022,5,25,12,167.1,167.1
2022,5,25,13,180.18,180.18
2022,5,25,14,180.18,180.18
2022,5,25,15,157.55,157.55
2022,5,25,16,156.94,156.94
2022,5,25,17,155.0,155.0
2022,5,25,18,156.0,156.0
2022,5,25,19,165.44,165.44
2022,5,25,20,185.0,185.0
2022,5,25,21,208.46,208.46
2022,5,25,22,214.0,214.0
2022,5,25,23,204.61,204.61
2022,5,25,24,187.4,187.4
2022,5,26,1,182.9,182.9
2022,5,26,2,171.5,171.5
2022,5,26,3,160.01,160.01
2022,5,26,4,150.55,150.55
2022,5,26,5,150.54,150.54
2022,5,26,6,153.5,153.5
2022,5,26,7,180.0,180.0
2022,5,26,8,195.05,195.05
2022,5,26,9,189.88,189.88
2022,5,26,10,163.44,163.44
2022,5,26,11,162.48,162.48
2022,5,26,12,163.06,163.06
2022,5,26,13,163.79,163.79
2022,5,26,14,155.0,155.0
2022,5,26,15,154.99,154.99
2022,5,26,16,152.5,152.5
2022,5,26,17,154.38,154.38
2022,5,26,18,161.07,161.07
2022,5,26,19,162.08,162.08
2022,5,26,20,194.85,194.85
2022,5,26,21,199.8,199.8
2022,5,26,22,218.0,218.0
2022,5,26,23,210.0,210.0
2022,5,26,24,209.55,209.55
2022,5,27,1,175.01,175.01
2022,5,27,2,150.2,150.2
2022,5,27,3,146.49,146.49
2022,5,27,4,146.04,146.04
2022,5,27,5,146.04,146.04
2022,5,27,6,147.54,147.54
2022,5,27,7,174.75,174.75
2022,5,27,8,189.0,189.0
2022,5,27,9,195.94,195.94
2022,5,27,10,185.28,185.28
2022,5,27,11,166.1,166.1
2022,5,27,12,168.92,168.92
2022,5,27,13,164.23,164.23
2022,5,27,14,163.29,163.29
2022,5,27,15,159.33,159.33
2022,5,27,16,150.0,150.0
2022,5,27,17,147.54,147.54
2022,5,27,18,146.54,146.54
2022,5,27,19,147.54,147.54
2022,5,27,20,168.5,168.5
2022,5,27,21,199.8,199.8
2022,5,27,22,214.57,214.57
2022,5,27,23,203.29,203.29
2022,5,27,24,189.0,189.0
2022,5,28,1,169.11,169.11
2022,5,28,2,151.53,151.53
2022,5,28,3,158.68,158.68
2022,5,28,4,148.5,148.5
2022,5,28,5,151.0,151.0
2022,5,28,6,160.83,160.83
2022,5,28,7,176.56,176.56
2022,5,28,8,177.89,177.89
2022,5,28,9,171.01,171.01
2022,5,28,10,152.67,152.67
2022,5,28,11,144.56,144.56
2022,5,28,12,145.01,145.01
2022,5,28,13,148.5,148.5
2022,5,28,14,144.0,144.0
2022,5,28,15,141.7,141.7
2022,5,28,16,138.46,138.46
2022,5,28,17,126.04,126.04
2022,5,28,18,130.0,130.0
2022,5,28,19,143.5,143.5
2022,5,28,20,161.65,161.65
2022,5,28,21,209.0,209.0
2022,5,28,22,227.98,227.98
2022,5,28,23,215.0,215.0
2022,5,28,24,200.86,200.86
2022,5,29,1,183.13,183.13
2022,5,29,2,179.0,179.0
2022,5,29,3,159.8,159.8
2022,5,29,4,154.07,154.07
2022,5,29,5,151.0,151.0
2022,5,29,6,161.01,161.01
2022,5,29,7,175.75,175.75
2022,5,29,8,160.0,160.0
2022,5,29,9,144.0,144.0
2022,5,29,10,140.08,140.08
2022,5,29,11,140.0,140.0
2022,5,29,12,145.06,145.06
2022,5,29,13,141.0,141.0
2022,5,29,14,133.49,133.49
2022,5,29,15,123.78,123.78
2022,5,29,16,121.59,121.59
2022,5,29,17,120.0,120.0
2022,5,29,18,139.54,139.54
2022,5,29,19,146.0,146.0
2022,5,29,20,183.02,183.02
2022,5,29,21,214.94,214.94
2022,5,29,22,224.97,224.97
2022,5,29,23,228.03,228.03
2022,5,29,24,214.96,214.96
2022,5,30,1,203.9,203.9
2022,5,30,2,198.96,198.96
2022,5,30,3,192.65,192.65
2022,5,30,4,190.69,190.69
2022,5,30,5,188.59,188.59
2022,5,30,6,195.74,195.74
2022,5,30,7,230.68,230.68
2022,5,30,8,231.07,231.07
2022,5,30,9,227.98,227.98
2022,5,30,10,215.39,215.39
2022,5,30,11,210.05,210.05
2022,5,30,12,198.59,198.59
2022,5,30,13,198.4,198.4
2022,5,30,14,191.62,191.62
2022,5,30,15,188.59,188.59
2022,5,30,16,180.0,180.0
2022,5,30,17,169.0,169.0
2022,5,30,18,183.98,183.98
2022,5,30,19,190.99,190.99
2022,5,30,20,212.6,212.6
2022,5,30,21,238.0,238.0
2022,5,30,22,250.2,250.2
2022,5,30,23,243.68,243.68
2022,5,30,24,227.5,227.5
2022,5,31,1,225.0,225.0
2022,5,31,2,216.34,216.34
2022,5,31,3,213.57,213.57
2022,5,31,4,213.57,213.57
2022,5,31,5,212.0,212.0
2022,5,31,6,210.6,210.6
2022,5,31,7,228.68,228.68
2022,5,31,8,247.77,247.77
2022,5,31,9,243.14,243.14
2022,5,31,10,225.9,225.9
2022,5,31,11,210.12,210.12
2022,5,31,12,201.43,201.43
2022,5,31,13,193.09,193.09
2022,5,31,14,184.07,184.07
2022,5,31,15,190.14,190.14
2022,5,31,16,180.18,180.18
2022,5,31,17,180.18,180.18
2022,5,31,18,185.0,185.0
2022,5,31,19,195.44,195.44
2022,5,31,20,220.0,220.0
2022,5,31,21,240.0,240.0
2022,5,31,22,247.51,247.51
2022,5,31,23,240.01,240.01
2022,5,31,24,227.98,227.98
2022,6,1,1,222.0,222.0
2022,6,1,2,212.59,212.59
2022,6,1,3,205.0,205.0
2022,6,1,4,198.95,198.95
2022,6,1,5,195.0,195.0
2022,6,1,6,198.95,198.95
2022,6,1,7,230.0,230.0
2022,6,1,8,249.68,249.68
2022,6,1,9,246.36,246.36
2022,6,1,10,228.82,228.82
2022,6,1,11,211.8,211.8
2022,6,1,12,205.58,205.58
2022,6,1,13,195.99,195.99
2022,6,1,14,180.0,180.0
2022,6,1,15,175.5,175.5
2022,6,1,16,173.0,173.0
2022,6,1,17,171.1,171.1
2022,6,1,18,174.0,174.0
2022,6,1,19,177.93,177.93
2022,6,1,20,205.67,205.67
2022,6,1,21,247.81,247.81
2022,6,1,22,262.6,262.6
2022,6,1,23,250.0,250.0
2022,6,1,24,232.55,232.55
2022,6,2,1,241.89,241.89
2022,6,2,2,238.97,238.97
2022,6,2,3,228.51,228.51
2022,6,2,4,228.41,228.41
2022,6,2,5,221.55,221.55
2022,6,2,6,223.0,223.0
2022,6,2,7,236.95,236.95
2022,6,2,8,241.89,241.89
2022,6,2,9,236.75,236.75
2022,6,2,10,198.8,198.8
2022,6,2,11,180.18,180.18
2022,6,2,12,179.94,179.94
2022,6,2,13,179.93,179.93
2022,6,2,14,174.91,174.91
2022,6,2,15,172.0,172.0
2022,6,2,16,171.85,171.85
2022,6,2,17,176.23,176.23
2022,6,2,18,181.06,181.06
2022,6,2,19,217.65,217.65
2022,6,2,20,230.65,230.65
2022,6,2,21,238.97,238.97
2022,6,2,22,256.46,256.46
2022,6,2,23,255.01,255.01
2022,6,2,24,242.15,242.15
2022,6,3,1,238.02,238.02
2022,6,3,2,232.0,232.0
2022,6,3,3,228.0,228.0
2022,6,3,4,227.98,227.98
2022,6,3,5,219.04,219.04
2022,6,3,6,221.5,221.5
2022,6,3,7,232.0,232.0
2022,6,3,8,238.02,238.02
2022,6,3,9,238.02,238.02
2022,6,3,10,230.0,230.0
2022,6,3,11,220.0,220.0
2022,6,3,12,210.0,210.0
2022,6,3,13,192.52,192.52
2022,6,3,14,180.19,180.19
2022,6,3,15,172.5,172.5
2022,6,3,16,172.44,172.44
2022,6,3,17,176.0,176.0
2022,6,3,18,180.0,180.0
2022,6,3,19,192.02,192.02
2022,6,3,20,211.19,211.19
2022,6,3,21,221.83,221.83
2022,6,3,22,236.92,236.92
2022,6,3,23,240.0,240.0
2022,6,3,24,237.91,237.91
2022,6,4,1,238.02,238.02
2022,6,4,2,237.91,237.91
2022,6,4,3,221.38,221.38
2022,6,4,4,216.58,216.58
2022,6,4,5,209.78,209.78
2022,6,4,6,216.07,216.07
2022,6,4,7,216.07,216.07
2022,6,4,8,224.59,224.59
2022,6,4,9,210.19,210.19
2022,6,4,10,197.4,197.4
2022,6,4,11,197.1,197.1
2022,6,4,12,190.5,190.5
2022,6,4,13,182.33,182.33
2022,6,4,14,178.37,178.37
2022,6,4,15,171.0,171.0
2022,6,4,16,158.2,158.2
2022,6,4,17,155.6,155.6
2022,6,4,18,160.9,160.9
2022,6,4,19,177.4,177.4
2022,6,4,20,197.71,197.71
2022,6,4,21,209.24,209.24
2022,6,4,22,241.5,241.5
2022,6,4,23,245.86,245.86
2022,6,4,24,238.97,238.97
2022,6,5,1,233.57,233.57
2022,6,5,2,218.0,218.0
2022,6,5,3,211.0,211.0
2022,6,5,4,214.6,214.6
2022,6,5,5,209.99,209.99
2022,6,5,6,214.5,214.5
2022,6,5,7,213.0,213.0
2022,6,5,8,207.23,207.23
2022,6,5,9,185.7,185.7
2022,6,5,10,169.76,169.76
2022,6,5,11,166.55,166.55
2022,6,5,12,166.55,166.55
2022,6,5,13,166.0,166.0
2022,6,5,14,166.55,166.55
2022,6,5,15,164.99,164.99
2022,6,5,16,161.4,160.0
2022,6,5,17,160.0,153.51
2022,6,5,18,160.0,160.0
2022,6,5,19,163.55,163.55
2022,6,5,20,169.76,169.76
2022,6,5,21,210.0,210.0
2022,6,5,22,241.89,241.89
2022,6,5,23,245.0,245.0
2022,6,5,24,236.0,236.0
2022,6,6,1,215.27,215.27
2022,6,6,2,198.69,198.69
2022,6,6,3,188.3,188.3
2022,6,6,4,187.4,187.4
2022,6,6,5,185.7,185.7
2022,6,6,6,188.3,188.3
2022,6,6,7,215.27,215.27
2022,6,6,8,225.0,225.0
2022,6,6,9,215.58,215.58
2022,6,6,10,190.99,190.99
2022,6,6,11,185.7,185.7
2022,6,6,12,180.5,180.5
2022,6,6,13,175.75,175.75
2022,6,6,14,174.0,174.0
2022,6,6,15,175.75,175.75
2022,6,6,16,171.25,171.25
2022,6,6,17,169.0,169.0
2022,6,6,18,168.05,168.05
2022,6,6,19,169.55,169.55
2022,6,6,20,200.0,200.0
2022,6,6,21,214.97,214.97
2022,6,6,22,235.8,235.8
2022,6,6,23,233.78,233.78
2022,6,6,24,214.0,214.0
2022,6,7,1,207.62,207.62
2022,6,7,2,190.9,190.9
2022,6,7,3,179.27,179.27
2022,6,7,4,176.0,176.0
2022,6,7,5,174.75,174.75
2022,6,7,6,174.75,174.75
2022,6,7,7,175.7,175.7
2022,6,7,8,216.93,216.93
2022,6,7,9,220.12,220.12
2022,6,7,10,210.99,210.99
2022,6,7,11,196.95,196.95
2022,6,7,12,196.65,196.65
2022,6,7,13,195.96,195.96
2022,6,7,14,185.0,185.0
2022,6,7,15,173.8,173.8
2022,6,7,16,164.99,164.99
2022,6,7,17,164.07,164.07
2022,6,7,18,173.1,173.1
2022,6,7,19,178.3,178.3
2022,6,7,20,196.34,196.34
2022,6,7,21,227.46,227.46
2022,6,7,22,228.81,228.81
2022,6,7,23,220.26,220.26
2022,6,7,24,210.97,210.97
2022,6,8,1,190.72,190.72
2022,6,8,2,174.99,174.99
2022,6,8,3,171.29,171.29
2022,6,8,4,173.04,173.04
2022,6,8,5,173.04,173.04
2022,6,8,6,175.93,175.93
2022,6,8,7,197.42,197.42
2022,6,8,8,213.93,213.93
2022,6,8,9,215.01,215.01
2022,6,8,10,205.29,205.29
2022,6,8,11,190.85,190.85
2022,6,8,12,189.0,189.0
2022,6,8,13,175.93,175.93
2022,6,8,14,170.03,170.03
2022,6,8,15,163.54,163.54
2022,6,8,16,160.54,160.54
2022,6,8,17,160.23,160.23
2022,6,8,18,162.04,162.04
2022,6,8,19,165.75,165.75
2022,6,8,20,187.96,187.96
2022,6,8,21,212.36,212.36
2022,6,8,22,211.98,211.98
2022,6,8,23,211.0,211.0
2022,6,8,24,198.89,198.89
2022,6,9,1,189.01,189.01
2022,6,9,2,170.63,170.63
2022,6,9,3,165.0,165.0
2022,6,9,4,165.38,165.38
2022,6,9,5,165.57,165.57
2022,6,9,6,170.0,170.0
2022,6,9,7,196.6,196.6
2022,6,9,8,215.41,215.41
2022,6,9,9,215.71,215.71
2022,6,9,10,200.63,200.63
2022,6,9,11,193.34,193.34
2022,6,9,12,185.0,185.0
2022,6,9,13,183.05,183.05
2022,6,9,14,174.0,174.0
2022,6,9,15,161.93,161.93
2022,6,9,16,158.5,158.5
2022,6,9,17,154.37,154.37
2022,6,9,18,156.0,156.0
2022,6,9,19,165.57,165.57
2022,6,9,20,186.0,186.0
2022,6,9,21,200.97,200.97
2022,6,9,22,210.24,210.24
2022,6,9,23,209.09,209.09
2022,6,9,24,192.07,192.07
2022,6,10,1,196.58,196.58
2022,6,10,2,176.7,176.7
2022,6,10,3,169.4,169.4
2022,6,10,4,168.92,168.92
2022,6,10,5,169.4,169.4
2022,6,10,6,188.0,188.0
2022,6,10,7,207.91,207.91
2022,6,10,8,213.76,213.76
2022,6,10,9,212.84,212.84
2022,6,10,10,200.0,200.0
2022,6,10,11,185.85,185.85
2022,6,10,12,192.0,192.0
2022,6,10,13,196.48,196.48
2022,6,10,14,190.92,190.92
2022,6,10,15,182.03,182.03
2022,6,10,16,171.8,171.8
2022,6,10,17,171.8,171.8
2022,6,10,18,196.33,196.33
2022,6,10,19,204.81,204.81
2022,6,10,20,210.98,210.98
2022,6,10,21,220.46,220.46
2022,6,10,22,216.9,216.9
2022,6,10,23,215.48,215.48
2022,6,10,24,205.07,205.07
2022,6,11,1,208.01,208.01
2022,6,11,2,202.56,202.56
2022,6,11,3,196.45,196.45
2022,6,11,4,196.45,196.45
2022,6,11,5,196.45,196.45
2022,6,11,6,196.45,196.45
2022,6,11,7,196.45,196.45
2022,6,11,8,195.78,195.78
2022,6,11,9,184.83,184.83
2022,6,11,10,172.25,172.25
2022,6,11,11,177.55,177.55
2022,6,11,12,180.0,180.0
2022,6,11,13,168.48,168.48
2022,6,11,14,165.16,165.16
2022,6,11,15,164.22,164.22
2022,6,11,16,159.0,159.0
2022,6,11,17,166.0,166.0
2022,6,11,18,180.8,180.8
2022,6,11,19,173.47,173.47
2022,6,11,20,196.39,196.39
2022,6,11,21,214.0,214.0
2022,6,11,22,233.22,233.22
2022,6,11,23,233.22,233.22
2022,6,11,24,214.77,214.77
2022,6,12,1,195.0,195.0
2022,6,12,2,184.24,184.24
2022,6,12,3,175.01,175.01
2022,6,12,4,167.0,167.0
2022,6,12,5,167.0,167.0
2022,6,12,6,169.82,169.82
2022,6,12,7,173.47,173.47
2022,6,12,8,173.43,173.43
2022,6,12,9,164.99,164.99
2022,6,12,10,157.05,157.05
2022,6,12,11,154.3,154.3
2022,6,12,12,151.7,151.7
2022,6,12,13,146.5,146.5
2022,6,12,14,149.1,149.1
2022,6,12,15,148.0,148.0
2022,6,12,16,138.7,101.0
2022,6,12,17,136.05,65.34
2022,6,12,18,146.5,146.5
2022,6,12,19,161.0,161.0
2022,6,12,20,185.31,185.31
2022,6,12,21,205.98,205.98
2022,6,12,22,222.8,222.8
2022,6,12,23,225.88,225.88
2022,6,12,24,219.03,219.03
2022,6,13,1,198.64,198.64
2022,6,13,2,180.0,180.0
2022,6,13,3,162.0,162.0
2022,6,13,4,160.5,160.5
2022,6,13,5,161.5,161.5
2022,6,13,6,169.27,169.27
2022,6,13,7,200.03,200.03
